Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Fouls Commited Shoot,Fouls Commited Off,Fouls Drawn Shoot,Fouls Drawn Off,PGA,And1,Blkd,Season
Mike Conley,PG,30,MEM,12.0,31.08,1.0,0.0,0.0,0.0,0.0,-0.7,6.4,0.92,0.5,0.83,0.08,2.08,0.42,10.0,0.58,0.67,2018
Nick Collison,PF,37,OKC,15.0,5.0,0.0,0.0,0.0,0.23,0.77,-1.3,-4.6,0.2,0.0,0.27,0.13,0.27,0.0,0.6,0.0,0.0,2018
Darren Collison,PG,30,IND,69.0,29.25,1.0,0.0,0.0,0.0,0.0,3.1,3.2,0.71,0.32,0.77,0.07,0.81,0.19,12.28,0.22,0.46,2018
Anthony Brown,SF,25,MIN,1.0,4.0,0.0,0.0,1.0,0.0,0.0,43.3,40.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2018
Dillon Brooks,SF,22,MEM,82.0,28.66,0.0,0.18,0.72,0.1,0.0,-5.1,3.5,0.78,0.27,1.1,0.12,1.01,0.22,3.82,0.24,0.59,2018
Damyean Dotson,SG,23,NYK,44.0,10.77,0.0,0.48,0.5,0.02,0.0,-4.8,-1.0,0.2,0.07,0.41,0.05,0.25,0.07,1.64,0.11,0.09,2018
Giannis Antetokounmpo,PF,23,MIL,75.0,36.75,0.0,0.0,0.0,0.93,0.07,2.8,9.4,1.05,0.89,1.11,0.52,4.21,0.04,11.87,1.04,1.13,2018
J.J. Barea,PG,33,DAL,69.0,23.23,1.0,0.0,0.0,0.0,0.0,-0.9,4.4,1.55,0.36,0.35,0.06,0.61,0.39,14.42,0.12,0.35,2018
Lonzo Ball,PG,20,LAL,52.0,34.23,0.84,0.14,0.02,0.0,0.0,-0.8,1.3,1.85,0.4,0.96,0.13,0.54,0.19,16.71,0.1,0.75,2018
Wade Baldwin,PG,21,POR,7.0,11.43,0.5,0.51,0.0,0.0,0.0,5.1,2.3,0.0,0.14,0.43,0.14,0.86,0.14,1.57,0.29,0.14,2018
Ron Baker,SG,24,NYK,29.0,13.28,0.1,0.84,0.06,0.0,0.0,2.5,7.1,0.45,0.07,0.45,0.0,0.17,0.07,3.59,0.0,0.03,2018
Dwayne Bacon,SG,22,CHO,53.0,13.45,0.0,0.07,0.76,0.17,0.0,1.7,1.8,0.3,0.08,0.42,0.0,0.19,0.02,1.87,0.09,0.09,2018
Luke Babbitt,SF,28,TOT,50.0,14.3,0.0,0.04,0.22,0.74,0.01,-3.9,0.9,0.18,0.04,0.62,0.1,0.16,0.06,1.6,0.04,0.16,2018
D.J. Augustin,PG,30,ORL,75.0,23.47,1.0,0.0,0.0,0.0,0.0,-3.9,2.0,0.91,0.36,0.43,0.16,0.93,0.16,8.87,0.15,0.56,2018
Ömer Aşık,C,31,TOT,18.0,10.11,0.0,0.0,0.0,0.0,1.0,-6.5,-5.3,0.22,0.11,0.72,0.11,0.33,0.06,0.33,0.06,0.22,2018
Jamel Artis,SG,25,ORL,15.0,18.6,0.0,0.48,0.46,0.06,0.0,-2.3,2.9,0.2,0.27,0.4,0.07,0.33,0.07,3.13,0.13,0.2,2018
Darrell Arthur,PF,29,DEN,19.0,7.42,0.0,0.0,0.0,0.2,0.8,-11.3,-13.0,0.26,0.16,0.74,0.16,0.11,0.0,1.16,0.05,0.11,2018
Trevor Ariza,SF,32,HOU,67.0,33.87,0.0,0.14,0.81,0.05,0.0,8.3,-0.7,0.33,0.25,0.51,0.1,0.54,0.13,4.01,0.19,0.31,2018
Ryan Arcidiacono,PG,23,CHI,24.0,12.67,0.97,0.03,0.0,0.0,0.0,-5.1,2.7,0.38,0.17,0.25,0.0,0.04,0.08,3.54,0.0,0.0,2018
OG Anunoby,SF,20,TOR,74.0,20.01,0.0,0.0,0.76,0.24,0.0,10.7,4.4,0.26,0.18,0.86,0.05,0.46,0.05,1.82,0.14,0.31,2018
Carmelo Anthony,PF,33,OKC,78.0,32.06,0.0,0.0,0.0,0.9,0.1,5.0,4.8,0.41,0.27,1.14,0.26,1.04,0.1,3.36,0.17,0.69,2018
Ike Anigbogu,C,19,IND,11.0,2.73,0.0,0.0,0.0,0.0,1.0,-24.7,-26.5,0.09,0.09,0.0,0.0,0.27,0.0,0.0,0.0,0.18,2018
Will Barton,SG,27,DEN,81.0,33.12,0.01,0.45,0.54,0.01,0.0,1.3,0.2,0.78,0.53,0.89,0.14,1.19,0.11,9.65,0.32,0.86,2018
Kyle Anderson,SF,24,SAS,74.0,26.73,0.0,0.0,0.63,0.37,0.0,4.3,2.7,0.78,0.2,0.59,0.04,0.89,0.14,6.5,0.22,0.42,2018
Justin Anderson,SF,24,PHI,38.0,13.66,0.0,0.16,0.65,0.19,0.0,-6.3,-12.7,0.24,0.03,0.68,0.05,0.47,0.03,1.53,0.11,0.34,2018
Al-Farouq Aminu,PF,27,POR,69.0,30.03,0.0,0.0,0.03,0.96,0.01,5.2,4.9,0.49,0.3,0.9,0.12,0.48,0.12,2.86,0.07,0.23,2018
Tony Allen,SF,36,NOP,22.0,12.41,0.0,0.18,0.73,0.09,0.0,3.0,1.3,0.45,0.09,1.0,0.18,0.5,0.14,0.91,0.05,0.5,2018
Kadeem Allen,PG,25,BOS,18.0,5.94,0.69,0.31,0.0,0.0,0.0,-5.6,-9.5,0.28,0.06,0.39,0.17,0.17,0.06,1.5,0.06,0.06,2018
Jarrett Allen,C,19,BRK,72.0,20.01,0.0,0.0,0.0,0.02,0.98,-4.1,-0.2,0.39,0.31,1.32,0.32,0.99,0.01,1.69,0.15,0.54,2018
LaMarcus Aldridge,C,32,SAS,75.0,33.45,0.0,0.0,0.0,0.38,0.62,5.5,6.7,0.45,0.47,1.28,0.24,2.47,0.04,4.97,0.71,0.59,2018
Cole Aldrich,C,29,MIN,21.0,2.33,0.0,0.0,0.0,0.0,1.0,-2.0,-4.6,0.0,0.0,0.1,0.05,0.1,0.0,0.33,0.0,0.05,2018
Arron Afflalo,SG,32,ORL,53.0,12.87,0.05,0.77,0.18,0.0,0.0,-6.4,-1.7,0.19,0.06,0.58,0.08,0.21,0.04,1.43,0.0,0.15,2018
Bam Adebayo,C,20,MIA,69.0,19.83,0.0,0.0,0.0,0.04,0.96,0.5,-0.7,0.23,0.35,0.97,0.26,1.17,0.14,3.77,0.28,0.42,2018
Steven Adams,C,24,OKC,76.0,32.72,0.0,0.0,0.0,0.0,1.0,5.8,6.8,0.34,0.45,1.0,0.54,1.47,0.05,2.8,0.42,0.62,2018
Quincy Acy,PF,27,BRK,70.0,19.41,0.0,0.0,0.0,0.58,0.42,-2.7,1.8,0.3,0.19,0.96,0.21,0.33,0.13,2.07,0.01,0.19,2018
Álex Abrines,SG,24,OKC,75.0,15.12,0.02,0.88,0.11,0.0,0.0,0.1,-4.4,0.19,0.09,0.91,0.01,0.2,0.04,0.88,0.05,0.12,2018
DeAndre Jordan,C,29,LAC,77.0,31.48,0.0,0.0,0.0,0.0,1.0,-2.4,-6.9,0.91,0.34,1.17,0.3,1.47,0.03,3.51,0.38,0.42,2018
Harrison Barnes,PF,25,DAL,77.0,34.21,0.0,0.0,0.39,0.61,0.0,-6.6,-9.3,0.68,0.56,0.55,0.13,1.62,0.01,5.08,0.31,0.65,2018
Nicolas Batum,SG,29,CHO,64.0,30.95,0.0,0.66,0.29,0.04,0.0,0.0,-0.4,1.58,0.17,0.34,0.09,0.72,0.06,12.58,0.23,0.19,2018
Aaron Brooks,PG,33,MIN,32.0,5.91,1.0,0.0,0.0,0.0,0.0,-18.1,-21.6,0.22,0.09,0.44,0.0,0.09,0.06,1.5,0.0,0.12,2018
Tarik Black,C,26,HOU,51.0,10.51,0.0,0.0,0.03,0.14,0.83,-7.2,-18.3,0.24,0.16,1.2,0.12,0.63,0.04,0.63,0.22,0.2,2018
Malcolm Brogdon,PG,25,MIL,48.0,29.92,0.39,0.57,0.04,0.0,0.0,-1.4,-2.1,0.81,0.27,1.19,0.06,0.62,0.06,7.25,0.15,0.83,2018
Corey Brewer,SF-SG,31,TOT,72.0,16.78,0.0,0.37,0.54,0.09,0.0,-1.6,-2.5,0.42,0.1,0.72,0.11,0.47,0.22,2.1,0.07,0.35,2018
Tony Bradley,C,20,UTA,9.0,3.22,0.0,0.0,0.0,0.0,1.0,8.7,3.9,0.0,0.0,0.0,0.0,0.11,0.0,0.22,0.0,0.11,2018
Avery Bradley,SG,27,TOT,46.0,31.15,0.04,0.91,0.05,0.0,0.0,-3.6,-5.3,1.15,0.52,1.0,0.09,0.63,0.15,4.91,0.17,1.15,2018
Chris Boucher,PF,25,GSW,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-100.0,-106.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Trevor Booker,PF,30,TOT,68.0,17.03,0.0,0.0,0.03,0.75,0.23,-0.4,-1.7,0.26,0.28,0.75,0.16,0.63,0.01,3.07,0.19,0.38,2018
Devin Booker,SG,21,PHO,54.0,34.54,0.05,0.84,0.11,0.0,0.0,-10.0,-0.8,1.89,0.94,1.02,0.56,2.33,0.17,11.0,0.61,1.11,2018
Joel Bolomboy,PF,24,MIL,6.0,6.33,0.0,0.0,0.0,0.5,0.51,-19.8,-19.9,0.0,0.17,0.33,0.0,0.33,0.0,0.0,0.0,0.17,2018
Andrew Bogut,C,33,LAL,24.0,9.0,0.0,0.0,0.0,0.01,0.99,-5.4,-4.0,0.38,0.04,0.67,0.38,0.0,0.04,1.46,0.0,0.04,2018
Bojan Bogdanović,SF,28,IND,80.0,30.8,0.0,0.0,0.87,0.13,0.0,2.1,1.4,0.5,0.45,0.71,0.09,1.06,0.12,3.48,0.24,0.78,2018
Bogdan Bogdanović,SG,25,SAC,78.0,27.88,0.0,0.35,0.61,0.04,0.0,-8.9,-2.8,1.04,0.33,1.04,0.09,0.46,0.09,7.67,0.15,0.42,2018
Vander Blue,SG,25,LAL,5.0,9.0,0.0,0.42,0.58,0.0,0.0,16.1,17.9,0.2,0.0,0.2,0.0,0.2,0.0,1.6,0.0,0.0,2018
Eric Bledsoe,PG,28,TOT,74.0,31.38,1.0,0.0,0.0,0.0,0.0,2.5,8.1,1.78,0.66,0.84,0.24,1.65,0.2,11.35,0.53,0.61,2018
Antonio Blakeney,SG,21,CHI,19.0,16.53,0.0,0.96,0.04,0.0,0.0,-1.7,6.5,0.16,0.21,0.42,0.05,0.84,0.05,2.58,0.11,0.47,2018
Nemanja Bjelica,PF,29,MIN,67.0,20.46,0.0,0.0,0.11,0.87,0.03,0.4,-3.2,0.25,0.3,1.01,0.1,0.31,0.03,2.91,0.04,0.31,2018
Jerryd Bayless,SG,29,PHI,39.0,23.72,0.01,0.52,0.45,0.01,0.0,-4.1,-11.5,0.51,0.31,1.1,0.08,0.36,0.08,3.26,0.05,0.46,2018
Bismack Biyombo,C,25,ORL,82.0,18.23,0.0,0.0,0.0,0.22,0.78,-12.7,-12.3,0.28,0.2,1.07,0.32,0.89,0.05,1.8,0.21,0.49,2018
Jabari Bird,SG,23,BOS,13.0,8.85,0.0,0.67,0.33,0.0,0.0,9.2,5.7,0.31,0.23,0.15,0.0,0.38,0.0,1.46,0.08,0.15,2018
Khem Birch,C,25,ORL,42.0,13.76,0.0,0.0,0.0,0.29,0.72,0.4,6.3,0.1,0.12,0.81,0.19,0.69,0.02,1.95,0.07,0.19,2018
Patrick Beverley,SG,29,LAC,11.0,30.36,0.62,0.38,0.0,0.0,0.0,4.5,4.6,1.82,0.18,0.73,0.09,0.55,0.73,6.64,0.09,0.36,2018
Dāvis Bertāns,PF,25,SAS,77.0,14.1,0.0,0.0,0.0,0.93,0.07,3.6,1.0,0.3,0.1,0.61,0.01,0.25,0.05,2.29,0.05,0.08,2018
Dragan Bender,PF,20,PHO,82.0,25.23,0.0,0.0,0.0,0.66,0.34,-11.3,-3.5,0.78,0.26,1.33,0.1,0.26,0.11,3.63,0.06,0.29,2018
DeAndre' Bembry,SF,23,ATL,26.0,17.5,0.0,0.19,0.69,0.12,0.0,-5.0,1.1,0.85,0.62,0.73,0.04,0.46,0.23,4.42,0.12,0.42,2018
Jordan Bell,C,23,GSW,57.0,14.19,0.0,0.0,0.04,0.47,0.49,11.7,6.8,0.54,0.19,1.11,0.07,0.42,0.02,4.04,0.09,0.28,2018
Marco Belinelli,SG,31,TOT,80.0,24.34,0.0,0.49,0.49,0.01,0.0,-2.0,-0.7,0.68,0.3,0.48,0.06,0.65,0.08,4.38,0.14,0.26,2018
Michael Beasley,PF,29,NYK,74.0,22.34,0.0,0.0,0.05,0.93,0.03,-4.8,-1.5,0.82,0.66,1.15,0.2,1.16,0.05,3.85,0.42,0.54,2018
Malik Beasley,SG,21,DEN,62.0,9.4,0.22,0.74,0.04,0.0,0.0,-1.0,-2.7,0.19,0.15,0.31,0.02,0.23,0.1,1.27,0.05,0.19,2018
Bradley Beal,SG,24,WAS,82.0,36.3,0.41,0.59,0.0,0.0,0.0,2.8,8.1,1.4,0.9,1.09,0.07,1.7,0.17,10.7,0.52,0.76,2018
Kent Bazemore,SG,28,ATL,65.0,27.52,0.02,0.86,0.12,0.0,0.0,-4.3,3.0,1.52,0.66,1.02,0.15,1.43,0.23,7.98,0.35,0.54,2018
Aron Baynes,C,31,BOS,81.0,18.33,0.0,0.0,0.0,0.01,0.99,7.0,5.3,0.33,0.11,1.23,0.28,0.42,0.05,2.78,0.1,0.41,2018
Tyler Dorsey,SG,21,ATL,56.0,17.39,0.09,0.7,0.21,0.0,0.0,-8.1,-2.8,0.36,0.14,0.55,0.05,0.43,0.09,3.39,0.12,0.52,2018
Ryan Anderson,PF,29,HOU,66.0,26.14,0.0,0.0,0.0,0.76,0.24,6.4,-3.9,0.17,0.21,0.82,0.14,0.65,0.03,2.35,0.09,0.2,2018
Milton Doyle,SG,24,BRK,10.0,12.5,0.61,0.39,0.0,0.0,0.0,-2.7,1.3,0.1,0.1,0.2,0.0,0.3,0.1,2.4,0.2,0.5,2018
Darrun Hilliard,SG,24,SAS,14.0,6.79,0.0,0.16,0.74,0.09,0.0,4.0,1.0,0.0,0.07,0.36,0.0,0.21,0.07,1.93,0.07,0.14,2018
Serge Ibaka,PF,28,TOR,76.0,27.54,0.0,0.0,0.0,0.87,0.13,7.1,-1.9,0.29,0.33,1.26,0.29,0.76,0.01,2.0,0.2,0.38,2018
Vince Hunter,PF,23,MEM,4.0,1.75,0.0,0.32,0.37,0.31,0.0,27.7,34.3,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
R.J. Hunter,SG,24,HOU,5.0,9.0,0.54,0.46,0.0,0.0,0.0,4.5,-4.1,0.2,0.0,0.4,0.2,0.4,0.0,1.4,0.4,0.2,2018
Josh Huestis,PF,26,OKC,69.0,14.23,0.0,0.03,0.9,0.06,0.0,6.7,4.5,0.19,0.1,0.71,0.01,0.1,0.07,0.75,0.03,0.16,2018
Dwight Howard,C,32,CHO,81.0,30.41,0.0,0.0,0.0,0.01,0.99,1.4,3.3,0.42,0.59,1.27,0.7,3.12,0.02,3.09,0.78,0.98,2018
Danuel House Jr.,SG,24,PHO,23.0,17.52,0.0,0.29,0.71,0.0,0.0,2.6,13.6,0.35,0.09,0.43,0.04,0.7,0.09,2.65,0.26,0.52,2018
Al Horford,C,31,BOS,72.0,31.62,0.0,0.0,0.0,0.43,0.57,7.2,8.1,0.97,0.32,0.97,0.24,0.65,0.04,11.44,0.11,0.36,2018
Scotty Hopson,SG,28,DAL,1.0,8.0,0.0,0.92,0.08,0.0,0.0,-40.0,-36.6,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2018
Rodney Hood,SG,25,TOT,60.0,26.93,0.02,0.51,0.46,0.01,0.0,-2.2,-7.9,0.48,0.38,0.83,0.12,0.88,0.12,3.92,0.22,0.33,2018
Richaun Holmes,C,24,PHI,48.0,15.54,0.0,0.0,0.0,0.13,0.88,-0.9,-7.0,0.19,0.17,1.0,0.08,0.62,0.02,2.96,0.25,0.38,2018
Rondae Hollis-Jefferson,SF,23,BRK,68.0,28.24,0.0,0.0,0.52,0.48,0.0,-3.7,0.5,0.72,0.68,1.03,0.29,2.4,0.25,6.46,0.71,0.87,2018
John Holland,SF,29,CLE,24.0,7.25,0.0,0.38,0.27,0.36,0.0,-6.6,-8.0,0.21,0.0,0.33,0.0,0.21,0.04,0.42,0.0,0.08,2018
Justin Holiday,SG,28,CHI,72.0,31.46,0.02,0.93,0.05,0.01,0.0,-4.6,7.1,0.69,0.32,1.0,0.01,0.81,0.11,4.88,0.22,0.42,2018
Jrue Holiday,SG,27,NOP,81.0,36.14,0.01,0.4,0.59,0.0,0.0,5.2,12.8,1.64,0.63,1.15,0.09,1.1,0.12,14.06,0.38,0.69,2018
Solomon Hill,SF,26,NOP,12.0,15.58,0.0,0.0,0.53,0.48,0.0,-5.3,-7.5,0.42,0.17,1.33,0.08,0.17,0.17,4.42,0.0,0.25,2018
Ersan İlyasova,PF,30,TOT,69.0,25.06,0.0,0.0,0.0,0.93,0.07,0.7,4.2,0.41,0.23,1.13,0.23,0.84,0.32,3.04,0.19,0.35,2018
George Hill,PG,31,TOT,67.0,27.04,0.68,0.32,0.0,0.0,0.0,-3.9,0.2,0.66,0.34,0.81,0.13,0.63,0.18,6.66,0.13,0.25,2018
Nenê,C,35,HOU,52.0,14.58,0.0,0.0,0.0,0.01,1.0,16.4,9.6,0.29,0.15,0.92,0.25,0.98,0.06,2.25,0.29,0.44,2018
Buddy Hield,SG,25,SAC,80.0,25.3,0.03,0.74,0.24,0.0,0.0,-4.1,7.2,0.66,0.59,0.74,0.12,0.32,0.06,4.49,0.1,0.68,2018
Isaiah Hicks,PF,23,NYK,18.0,13.33,0.0,0.0,0.01,0.94,0.05,-8.6,-5.0,0.28,0.11,1.28,0.33,0.5,0.11,2.33,0.0,0.5,2018
Mario Hezonja,SF,22,ORL,75.0,22.09,0.0,0.0,0.42,0.58,0.0,-6.7,-2.9,0.45,0.45,1.04,0.08,0.63,0.05,3.24,0.12,0.43,2018
Willy Hernangómez,C,23,TOT,48.0,10.31,0.0,0.0,0.0,0.0,1.0,0.7,2.6,0.23,0.19,0.62,0.12,0.83,0.02,1.69,0.17,0.31,2018
Juancho Hernangómez,PF,22,DEN,25.0,11.08,0.0,0.0,0.39,0.5,0.12,-5.3,-7.1,0.2,0.04,0.56,0.04,0.2,0.04,1.24,0.08,0.16,2018
John Henson,C,27,MIL,76.0,25.92,0.0,0.0,0.0,0.0,1.0,4.3,8.6,0.39,0.14,1.34,0.18,0.95,0.07,3.43,0.18,0.42,2018
Myke Henry,SF,25,MEM,20.0,18.9,0.02,0.35,0.57,0.06,0.0,-5.0,1.7,0.75,0.15,0.6,0.0,0.25,0.0,2.55,0.1,0.35,2018
Reggie Hearn,SG,26,DET,3.0,2.33,0.0,0.12,0.88,0.0,0.0,-32.1,-31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Gordon Hayward,SF,27,BOS,1.0,5.0,0.0,0.0,1.0,0.0,0.0,19.1,15.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
Nigel Hayes,SF,23,TOT,9.0,13.56,0.0,0.0,0.04,0.83,0.13,2.5,8.9,0.11,0.11,0.56,0.0,0.22,0.0,1.89,0.11,0.0,2018
Udonis Haslem,C,37,MIA,14.0,5.14,0.0,0.0,0.0,0.34,0.66,1.4,0.4,0.0,0.14,0.14,0.0,0.07,0.0,0.86,0.0,0.0,2018
Josh Hart,SG,22,LAL,63.0,23.19,0.01,0.55,0.42,0.02,0.0,-2.3,-1.1,0.51,0.13,1.05,0.05,0.63,0.1,3.11,0.11,0.33,2018
Andre Iguodala,SF,34,GSW,64.0,25.34,0.0,0.14,0.82,0.04,0.0,8.1,3.0,0.64,0.28,0.75,0.02,0.61,0.08,7.56,0.19,0.19,2018
Joe Ingles,SF,30,UTA,82.0,31.44,0.0,0.0,0.54,0.46,0.0,5.1,0.9,1.35,0.27,0.91,0.11,0.38,0.09,10.8,0.11,0.28,2018
Andrew Harrison,PG,23,MEM,56.0,23.68,0.68,0.32,0.01,0.0,0.0,-7.7,-1.8,0.91,0.23,0.86,0.11,1.3,0.21,7.39,0.38,0.52,2018
Jonas Jerebko,PF,30,UTA,74.0,15.32,0.0,0.0,0.0,0.94,0.06,3.2,-2.1,0.16,0.05,0.78,0.09,0.34,0.04,1.41,0.07,0.2,2018
PJ Dozier,PG,21,OKC,2.0,1.5,1.0,0.0,0.0,0.0,0.0,-36.7,-40.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2018
Tyus Jones,PG,21,MIN,82.0,17.89,0.98,0.02,0.0,0.0,0.0,6.4,6.1,0.4,0.13,0.63,0.12,0.45,0.13,6.63,0.12,0.22,2018
Jalen Jones,SF,24,TOT,16.0,11.31,0.0,0.16,0.66,0.17,0.01,-8.9,-6.2,0.06,0.25,0.69,0.12,0.69,0.0,0.62,0.19,0.5,2018
Derrick Jones Jr.,SF,20,TOT,20.0,12.25,0.01,0.18,0.79,0.02,0.0,-6.5,-6.4,0.2,0.0,0.65,0.1,0.6,0.1,0.95,0.1,0.2,2018
Damian Jones,C,22,GSW,15.0,5.93,0.0,0.0,0.0,0.0,1.0,-1.2,-7.6,0.0,0.07,0.47,0.13,0.2,0.07,0.27,0.07,0.2,2018
Nikola Jokić,C,22,DEN,75.0,32.57,0.0,0.0,0.0,0.0,1.0,5.2,10.2,1.29,0.71,1.07,0.41,1.79,0.12,14.2,0.57,0.59,2018
Wesley Johnson,SF,30,LAC,74.0,20.08,0.0,0.01,0.91,0.08,0.0,-0.7,-1.7,0.42,0.18,1.16,0.04,0.36,0.04,1.99,0.07,0.12,2018
Tyler Johnson,PG,25,MIA,72.0,28.5,0.98,0.02,0.0,0.0,0.0,2.1,2.4,0.69,0.22,1.22,0.1,0.71,0.18,5.69,0.19,0.54,2018
Omari Johnson,PF,28,MEM,4.0,18.75,0.0,0.0,0.0,0.89,0.12,9.2,16.0,0.75,0.0,1.0,0.0,0.0,0.0,4.25,0.0,0.25,2018
Joe Johnson,SF,36,TOT,55.0,21.91,0.0,0.05,0.56,0.39,0.0,-3.6,-11.9,0.33,0.4,0.58,0.02,0.27,0.07,3.82,0.05,0.05,2018
James Johnson,PF,30,MIA,73.0,26.62,0.0,0.0,0.01,0.96,0.04,0.7,-0.6,1.0,0.55,1.33,0.26,1.05,0.01,9.67,0.4,0.37,2018
Dakari Johnson,C,22,OKC,31.0,5.19,0.0,0.0,0.0,0.0,1.0,10.2,7.2,0.03,0.0,0.45,0.06,0.19,0.06,0.68,0.0,0.13,2018
Brice Johnson,PF,23,TOT,18.0,5.44,0.0,0.0,0.0,0.65,0.35,-7.2,-3.4,0.11,0.06,0.44,0.06,0.17,0.0,0.28,0.06,0.17,2018
Amir Johnson,C,30,PHI,74.0,15.82,0.0,0.0,0.0,0.02,0.98,1.0,-5.3,0.3,0.11,1.38,0.18,0.49,0.05,3.64,0.08,0.38,2018
Brandon Jennings,PG,28,MIL,14.0,14.64,1.0,0.0,0.0,0.0,0.0,-13.7,-14.4,1.0,0.21,0.21,0.07,0.36,0.07,6.64,0.14,0.14,2018
Andre Ingram,SG,32,LAL,2.0,32.0,0.0,0.52,0.48,0.0,0.0,13.5,15.3,1.0,0.0,0.5,0.5,1.0,0.5,9.0,0.5,0.0,2018
Richard Jefferson,SF,37,DEN,20.0,8.15,0.0,0.03,0.7,0.27,0.0,-13.5,-15.4,0.25,0.0,0.3,0.0,0.2,0.0,1.95,0.05,0.05,2018
Al Jefferson,C,33,IND,36.0,13.44,0.0,0.0,0.0,0.0,1.0,-1.7,-3.8,0.25,0.19,1.19,0.03,0.64,0.0,1.89,0.33,0.53,2018
Mike James,PG,27,TOT,36.0,19.08,0.96,0.04,0.0,0.0,0.0,-3.0,7.9,0.83,0.39,0.61,0.06,1.0,0.14,8.42,0.17,0.61,2018
LeBron James,PF,33,CLE,82.0,36.9,0.0,0.0,0.1,0.79,0.12,1.4,1.9,2.65,0.94,0.54,0.34,3.07,0.05,22.39,1.04,0.83,2018
Reggie Jackson,PG,27,DET,45.0,26.69,1.0,0.0,0.0,0.0,0.0,1.3,2.1,1.2,0.62,0.56,0.13,1.24,0.18,12.93,0.24,0.58,2018
Justin Jackson,SF,22,SAC,68.0,22.15,0.0,0.0,0.61,0.39,0.0,-7.9,-0.4,0.29,0.07,0.66,0.01,0.29,0.1,2.66,0.15,0.18,2018
Josh Jackson,SF,20,PHO,77.0,25.44,0.0,0.26,0.7,0.04,0.0,-12.4,-5.6,0.83,0.64,1.19,0.23,1.69,0.12,3.7,0.31,1.06,2018
Demetrius Jackson,PG,23,TOT,15.0,5.33,0.55,0.44,0.02,0.0,0.0,-22.9,-31.1,0.4,0.2,0.27,0.0,0.07,0.0,1.4,0.0,0.2,2018
Aaron Jackson,PG,31,HOU,1.0,35.0,1.0,0.0,0.0,0.0,0.0,-17.3,-26.2,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,2018
Jarrett Jack,PG,34,NYK,62.0,24.97,0.97,0.03,0.0,0.0,0.0,-0.9,4.9,1.16,0.55,0.66,0.08,0.5,0.15,12.81,0.11,0.32,2018
Wes Iwundu,SF,23,ORL,62.0,16.45,0.0,0.3,0.64,0.06,0.0,-5.0,-0.1,0.26,0.08,0.6,0.03,0.39,0.1,2.23,0.08,0.27,2018
Jonathan Isaac,PF,20,ORL,27.0,19.85,0.0,0.0,0.02,0.98,0.0,-7.5,-2.9,0.26,0.44,1.15,0.04,0.3,0.04,1.63,0.11,0.19,2018
Kyrie Irving,PG,25,BOS,60.0,32.18,0.69,0.29,0.02,0.0,0.0,5.3,3.2,1.27,0.67,0.87,0.18,1.72,0.07,12.32,0.42,0.78,2018
Brandon Ingram,SF,20,LAL,59.0,33.47,0.0,0.09,0.86,0.05,0.0,-3.0,-2.9,1.27,0.73,1.44,0.27,2.2,0.07,9.46,0.53,1.0,2018
Shaquille Harrison,PG,24,PHO,23.0,16.7,0.59,0.41,0.0,0.0,0.0,5.8,17.1,0.7,0.22,1.0,0.0,0.91,0.13,5.83,0.26,0.78,2018
Stanley Johnson,SF,21,DET,69.0,27.45,0.0,0.01,0.99,0.0,0.0,-0.5,-0.7,0.55,0.22,1.09,0.19,0.93,0.06,4.01,0.12,0.52,2018
Aaron Harrison,SG,23,DAL,9.0,25.89,0.38,0.62,0.01,0.0,0.0,-14.9,-12.1,0.22,0.0,1.44,0.11,0.56,0.22,3.22,0.0,0.0,2018
Dante Exum,PG,22,UTA,14.0,16.79,0.92,0.09,0.0,0.0,0.0,8.5,3.9,0.79,0.21,0.71,0.21,0.79,0.07,7.07,0.07,0.29,2018
Channing Frye,C,34,TOT,53.0,13.11,0.0,0.0,0.0,0.01,0.99,7.5,8.0,0.21,0.06,0.74,0.06,0.19,0.06,1.79,0.08,0.08,2018
Enes Freedom,C,25,NYK,71.0,25.77,0.0,0.0,0.0,0.01,1.0,-5.0,-2.0,0.49,0.52,1.54,0.37,1.17,0.01,3.39,0.35,0.94,2018
Tim Frazier,PG,27,WAS,59.0,14.2,1.0,0.0,0.0,0.0,0.0,-4.0,-6.0,0.58,0.19,0.75,0.08,0.17,0.15,7.75,0.03,0.25,2018
De'Aaron Fox,PG,20,SAC,73.0,27.75,0.97,0.03,0.0,0.0,0.0,-10.4,-5.7,1.4,0.71,1.1,0.07,1.32,0.16,10.34,0.34,0.88,2018
Evan Fournier,SF,25,ORL,57.0,32.23,0.0,0.07,0.89,0.04,0.0,-3.5,2.9,0.7,0.51,1.14,0.18,1.12,0.07,6.86,0.25,0.81,2018
